kilometraje,edad_motor_meses,horas_conduccion,temperatura_motor,falla_15_dias
293743,53,11.7,86.1,1
133040,59,7.3,93.5,0
275440,27,13.2,88.1,0
168851,71,8.7,113.1,1
31929,80,7.3,85.1,0
59287,50,8.8,107.9,1
252986,64,12.5,81.3,1
31129,63,13.9,107.0,1
129400,79,1.4,97.6,0
44623,83,8.1,92.7,0
101404,70,10.5,100.1,0
260236,83,11.8,108.9,1
52939,37,13.8,99.2,0
23254,86,5.3,82.5,0
261494,46,9.8,85.0,0
204596,71,4.6,83.1,0
204219,37,4.1,101.5,0
127277,71,3.0,100.9,0
85308,106,11.7,82.6,1
225995,101,4.6,81.5,1
82062,32,12.7,81.9,0
35321,16,1.7,103.2,1
239853,83,3.7,84.9,0
266073,89,11.8,94.6,1
284924,29,8.4,91.9,0
223943,96,9.1,86.0,0
280141,35,10.1,88.1,0
85805,62,9.8,94.4,0
249047,47,13.5,92.9,1
281256,10,4.2,105.9,1
12240,118,11.9,112.0,1
28666,42,7.0,112.7,0
93008,9,7.0,89.1,0
178526,89,13.7,101.6,1
54892,20,9.4,93.2,0
172236,32,1.5,86.7,0
183903,105,7.2,111.8,1
284376,23,11.2,81.0,1
142178,22,10.8,90.9,0
265685,24,10.5,95.0,1
95271,77,3.7,94.5,0
92877,35,3.4,107.1,0
213438,7,6.3,94.3,0
196406,77,5.2,108.7,1
100571,57,10.3,112.5,1
101397,64,7.8,100.0,0
105582,61,10.2,102.8,1
257741,88,11.4,97.0,1
240003,104,10.9,83.2,1
241109,16,3.2,104.4,1
45044,39,13.5,111.0,1
28348,8,6.8,102.9,1
62139,83,7.0,90.7,0
56368,27,1.6,84.3,0
140034,99,3.0,81.8,0
91312,104,13.8,84.7,1
263847,84,12.6,90.7,1
60430,90,5.3,109.6,1
226654,42,9.3,108.5,1
121043,54,9.2,100.8,0
22596,72,6.0,82.7,0
92910,106,3.9,95.7,0
286117,104,9.6,98.0,0
281945,74,8.5,111.9,1
246444,114,1.6,112.6,1
12088,35,1.0,81.6,0
238993,120,1.3,94.8,1
21002,29,2.7,100.9,0
169852,110,6.6,106.9,1
198448,107,8.6,98.2,1
202483,6,8.2,87.6,0
221443,108,10.2,86.5,1
56249,17,13.8,106.0,1
83025,111,14.0,91.7,1
127393,92,3.6,111.9,1
219047,107,13.7,86.8,1
112919,49,6.8,96.0,0
134315,68,5.0,112.2,1
40909,116,1.9,103.3,1
256625,81,10.7,83.3,1
31245,9,4.2,92.1,0
211431,21,13.5,109.9,1
26426,65,11.7,84.7,0
282995,72,11.8,95.6,1
194488,67,8.3,98.1,0
261959,92,6.9,107.1,1
280662,39,11.9,96.0,0
134847,34,5.7,108.6,1
184295,108,11.7,105.1,1
245271,101,7.6,106.2,1
137428,37,11.6,84.6,0
105372,106,13.3,106.0,1
229890,86,8.3,109.1,1
268355,31,7.9,93.4,0
259619,96,13.1,80.9,1
166526,23,12.0,92.1,1
122426,25,13.1,91.9,0
149172,52,2.6,114.5,0
165529,30,5.5,82.3,0
254229,81,3.6,84.5,1
268128,33,12.0,94.9,0
187993,28,9.0,108.7,1
86518,50,5.5,89.7,0
145707,13,1.2,111.3,1
95064,120,10.7,83.7,1
72466,17,1.1,114.0,1
12414,112,13.0,92.7,1
205092,43,1.3,108.4,1
14959,47,13.6,104.8,1
23503,100,8.2,91.1,0
59619,114,5.1,85.9,0
163381,88,13.3,99.5,1
211405,114,11.4,92.2,1
185621,53,2.1,104.1,1
262046,91,5.8,85.4,0
118929,43,1.6,100.6,0
108084,67,5.0,100.4,0
127537,20,8.0,84.3,0
253454,8,5.6,95.1,0
57360,77,9.0,101.6,0
189671,43,5.5,84.2,0
214223,13,3.3,109.9,1
221217,26,5.2,91.2,0
214565,117,10.9,95.1,1
113534,8,1.1,106.8,1
104848,81,7.2,110.6,1
182868,24,3.0,108.4,1
30748,90,3.0,82.0,0
298901,18,4.7,81.6,0
171335,103,12.8,114.2,1
71470,87,5.5,114.1,1
73714,41,3.4,102.4,1
136549,90,6.2,81.2,0
139407,91,1.8,107.7,1
124552,87,2.7,110.6,1
47677,104,6.3,99.3,0
109431,104,12.1,92.2,1
141228,93,4.0,110.5,1
99870,40,2.6,103.5,0
164357,105,1.6,102.9,1
50679,86,3.1,99.2,0
21690,84,2.0,103.8,1
79463,39,4.8,96.9,0
130213,30,5.2,108.3,0
213061,102,10.6,109.0,1
154510,100,4.6,84.2,1
36961,10,8.0,106.8,1
82983,14,12.1,95.4,0
224251,43,9.9,85.0,0
108881,89,8.4,104.2,1
180818,23,9.5,95.2,0
88739,30,5.6,101.0,0
161531,119,9.1,81.1,1
151914,47,12.3,100.7,0
272663,19,1.2,101.0,0
47594,110,8.7,112.3,1
48574,39,10.5,84.1,0
223372,107,4.2,82.0,0
231140,10,3.9,109.2,1
224160,43,4.5,86.6,0
62020,21,9.2,98.7,0
190262,92,12.1,114.8,1
164046,73,6.4,106.3,1
201563,25,12.1,94.4,0
272636,67,9.4,105.2,1
40178,16,4.3,100.5,0
127613,58,12.0,95.6,0
229092,19,5.6,100.1,0
31202,41,13.7,109.6,1
43918,109,13.6,99.6,1
25722,97,9.3,87.8,0
292149,70,8.3,80.6,0
139206,92,4.4,94.2,0
49049,103,13.8,80.9,0
24030,73,5.5,98.7,0
101383,88,2.7,84.7,0
222546,63,4.1,99.1,1
243086,111,7.8,85.3,1
163801,35,3.0,106.2,1
73017,70,11.3,99.5,0
142614,101,8.9,88.3,0
120765,20,2.8,84.6,0
196016,63,6.0,86.4,1
199742,101,4.1,113.9,1
182803,16,10.8,81.1,0
189821,27,11.1,90.0,1
169412,71,2.8,106.9,1
296109,32,9.2,88.5,0
139387,46,12.4,88.1,0
66673,72,1.2,95.7,0
212335,55,3.4,91.1,0
95356,70,12.0,82.6,1
87999,116,3.4,82.6,0
37139,44,13.0,92.4,0
226810,63,2.5,96.2,1
147772,110,11.5,113.5,1
98796,19,12.7,101.7,0
33763,109,7.8,90.0,0
272532,70,7.6,85.2,0
52307,69,1.6,108.5,1
39883,96,12.6,98.1,1
207854,37,4.1,114.2,1
294224,49,5.3,114.5,1
43595,66,9.4,94.7,0
146700,63,2.8,89.4,0
49423,13,5.4,90.4,0
205245,83,2.2,103.8,1
166160,119,13.8,87.8,1
258312,48,5.7,80.1,0
128947,90,7.3,95.1,0
288341,74,5.6,92.9,0
165330,25,3.8,95.6,0
253335,55,8.2,85.8,0
30151,32,6.0,110.8,0
173130,113,8.8,105.9,1
211121,19,6.8,102.6,1
41272,32,9.8,96.6,0
17815,13,11.9,87.3,0
223384,76,6.1,89.3,1
297162,119,12.8,98.5,1
201486,65,2.2,80.4,1
88945,64,12.8,101.5,1
200415,71,13.5,92.8,1
104308,75,6.4,81.5,0
194666,75,4.3,109.0,1
174270,69,8.9,105.7,1
286731,59,13.0,98.4,1
155873,113,7.2,87.0,1
244226,95,3.2,89.1,0
207684,93,3.4,107.8,1
285969,99,3.4,85.2,0
154865,76,3.2,81.9,0
290748,28,1.2,110.4,1
196194,85,4.7,80.6,0
222264,22,1.3,113.8,1
14088,102,5.3,89.1,0
56773,6,6.9,103.1,0
109223,37,9.0,106.6,0
59137,7,2.1,98.9,0
285198,114,8.7,111.4,1
193875,12,11.2,92.5,0
39828,27,9.6,90.5,0
288378,60,13.1,106.8,1
149983,104,6.7,90.2,0
136583,103,10.2,110.0,1
103108,101,5.3,98.8,0
241620,38,10.8,100.3,0
236587,13,12.1,84.6,0
99315,105,7.3,106.2,1
52744,94,3.9,108.2,1
221440,6,6.0,101.7,0
204197,79,2.6,99.7,1
264990,117,10.8,114.0,1
171013,117,5.0,98.8,1
114728,63,4.3,102.0,0
102294,119,1.9,85.7,0
165076,80,9.7,83.1,1
60724,8,9.2,111.1,1
268376,7,6.7,106.7,1
61353,85,11.1,95.2,0
265988,79,11.9,82.4,1
89117,49,2.5,83.0,0
22464,57,7.4,101.8,0
164562,92,8.5,109.3,1
134889,41,11.9,97.5,0
280228,85,1.1,102.9,1
232949,105,6.4,89.9,1
138686,75,10.4,85.2,1
253152,105,11.3,99.3,1
264183,117,1.1,108.8,1
292800,54,7.3,90.3,0
257336,30,11.8,97.0,0
275848,19,11.3,112.2,1
34738,7,4.1,102.0,0
230658,23,5.4,104.6,1
75677,83,7.6,105.4,1
12329,38,13.9,114.6,1
124192,59,9.5,100.4,0
298693,6,9.7,99.1,0
290140,16,3.2,90.7,0
217904,98,3.1,80.2,0
299512,16,13.0,113.9,1
108762,62,12.3,91.3,1
265737,15,1.6,88.2,0
46251,17,8.1,86.4,0
222474,74,4.3,81.5,1
213381,19,5.5,106.1,1
166080,36,3.3,102.1,1
38215,9,10.3,92.3,0
46292,48,9.0,82.8,0
156288,36,10.0,99.6,0
56392,92,1.1,107.7,1
30410,84,3.5,89.7,0
179778,35,11.9,101.7,1
244474,112,12.9,88.2,1
128733,11,13.0,82.1,0
284245,48,12.2,106.7,1
133104,104,1.8,107.5,1
88283,104,8.0,113.9,1
242066,9,5.3,113.9,1
30480,45,2.5,85.8,0
290440,35,11.0,92.7,1
186627,114,6.4,99.4,1
70160,62,9.3,91.1,0
212064,111,12.4,106.4,1
57405,69,4.8,104.7,1
295143,6,13.2,83.2,1
111787,61,9.0,81.8,0
210750,55,12.2,95.5,0
276619,78,5.5,99.3,1
125964,50,6.9,86.2,0
220689,52,11.8,104.0,1
20720,15,1.0,86.7,0
244036,10,4.2,107.2,1
242052,17,12.3,111.5,1
215678,10,6.7,99.8,0
48430,108,5.6,112.1,1
173551,47,2.6,90.4,0
261013,18,13.4,109.8,1
48094,82,8.6,100.0,0
200149,63,3.6,82.8,0
176518,98,10.3,87.4,1
186048,20,11.4,111.4,1
25142,67,11.7,87.2,0
29689,60,9.6,95.5,0
144489,23,8.0,113.2,1
247015,96,12.7,103.5,1
83778,92,7.7,84.8,0
88487,19,4.4,87.5,0
98290,58,11.9,80.6,0
10679,86,7.1,106.5,1
271576,26,12.6,102.7,1
243355,97,13.9,85.7,1
169965,29,11.2,91.7,1
287691,78,12.7,89.2,1
65557,88,10.9,98.5,0
210274,64,3.8,107.9,1
214572,98,3.2,96.5,1
237431,85,2.2,105.4,1
193892,91,9.5,101.4,1
241094,106,12.1,108.0,1
275937,19,12.7,110.0,1
298426,9,11.7,90.5,1
126891,100,13.0,95.1,1
188828,74,13.5,101.1,1
178892,109,13.5,109.6,1
291308,87,9.0,81.3,1
17366,79,2.1,85.2,0
276984,101,13.4,85.8,1
155467,84,9.1,81.7,0
200102,49,3.4,90.9,0
16007,7,4.3,93.5,0
